"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"MIR142",-0.547055687881139,3.69003639183533,-6.42231844501443,9.13648883910705e-10,2.98444483056731e-09,11.3971081374828,"down"
"TSPAN7",-0.389664697452595,9.48371331951996,-6.421237333932,9.13720085279317e-10,2.98444483056731e-09,11.3965906803114,"down"
"ZMYND12",0.604779052188131,5.08330581867559,6.4106671434573,9.801173451531e-10,3.19554306438124e-09,11.3289156397502,"up"
"IFT70A",0.40375494491164,5.67936351568133,6.40545578479623,9.96112357631738e-10,3.24418293420337e-09,11.3121514337912,"up"
"TBX5",-0.50565299045014,7.17620198842913,-6.40010574444692,1.02739447030634e-09,3.3424517474054e-09,11.2820395203533,"down"
"CD1A",0.477724078738327,4.86460679588763,6.39176864216325,1.07344725369851e-09,3.4860045332932e-09,11.2390305493846,"up"
"GNAI1",0.400496811554357,6.9399264694758,6.38846784121029,1.09296251159126e-09,3.54428768554397e-09,11.2214122991884,"up"
"SGCG",-0.459850991327475,4.72445701296486,-6.38698761521217,1.10182677912241e-09,3.57047165234613e-09,11.2135134673,"down"
"KIT",0.58128375635296,7.93556197500913,6.38873516878245,1.10234134364047e-09,3.57085922173183e-09,11.2138195825616,"up"
"MARCHF3",-0.466129692806828,6.05111266799258,-6.38633146543349,1.10577865090789e-09,3.58071088211256e-09,11.210012490117,"down"
"FRMPD2",0.686608822558235,4.85255099551549,6.38888271741116,1.11172656164497e-09,3.59868236442254e-09,11.2062373253031,"up"
"FERMT3",-0.405215451728695,7.25987748593523,-6.36788197494208,1.22277608603071e-09,3.94684705241117e-09,11.1116712435283,"down"
"AMY2A",0.653962984658845,7.92809045039188,6.36874594283953,1.23745965275181e-09,3.99060235697597e-09,11.1012761820025,"up"
"DYNLRB2",0.577838224322188,4.47974103771803,6.36685323512544,1.2416923840583e-09,4.0021892492945e-09,11.0974093676626,"up"
"RGS18",-0.573022342197412,5.83414753114469,-6.36663283400398,1.24231801278296e-09,4.002778743254e-09,11.0968634750011,"down"
"HMGCS2",-0.468679193821333,4.54490714697533,-6.36356150335924,1.25188401026018e-09,4.03072768403216e-09,11.0886693920111,"down"
"IFT88",0.469800076581866,5.99196596607399,6.359302195703,1.28124546974465e-09,4.12086100745692e-09,11.0660034198139,"up"
"ALOX15",1.10948933098451,6.31954548884063,6.36305016909899,1.30024042571702e-09,4.17601196764034e-09,11.054312674895,"up"
"CLIC3",-0.409012286013479,5.96479616246464,-6.35493388441943,1.31206049112731e-09,4.21247830265696e-09,11.0427679595944,"down"
"LUC7L3",0.485315827385629,8.25666478347076,6.35269688166829,1.32855392808581e-09,4.26240456487714e-09,11.0305799803082,"up"
"ANKDD1B",0.416869004745637,4.51651444479702,6.34939043594663,1.35221449125879e-09,4.33677588345892e-09,11.0132972662725,"up"
"MORN5",0.913789269991489,4.93190447056904,6.34687750844828,1.41424847445922e-09,4.52449414635025e-09,10.9718544587456,"up"
"ABCC3",0.401943519661629,6.6778197408166,6.3394689476778,1.42711442031841e-09,4.5640401394053e-09,10.960594701079,"up"
"CFAP144",0.943588863262873,5.23570765969365,6.34354779377272,1.44123319409969e-09,4.60756340447498e-09,10.9534424085374,"up"
"FGFBP2",-0.428146825598697,3.56324377639617,-6.33646360932275,1.45059570642222e-09,4.63421759072908e-09,10.9446413958883,"down"
"PIK3CG",0.385222571731084,7.04785777973248,6.33410688231357,1.4692742149812e-09,4.69223178299013e-09,10.9321346897065,"up"
"PGC",-1.17677392794135,9.85302170353121,-6.34004581495547,1.47451455917995e-09,4.7073044242747e-09,10.9314224798043,"down"
"CLDN18",-1.01970118326458,7.9314761327476,-6.33454018320014,1.51549699399586e-09,4.83131464129638e-09,10.9044368901722,"down"
"CALU",0.425997957576785,8.43189029665622,6.3282723219486,1.51653846090121e-09,4.83293063976308e-09,10.9011852531698,"up"
"CHORDC1",0.495940569081892,6.95037703519543,6.3268973951655,1.52984956990333e-09,4.87020069066762e-09,10.8927424070922,"up"
"CLDN8",0.935606631523803,4.01361870651927,6.33171257670707,1.53621195704216e-09,4.8852945141112e-09,10.8910312974401,"up"
"C4A",0.591233731840441,8.58625936548509,6.3262986699199,1.55061209924038e-09,4.92762178883384e-09,10.8803597247669,"up"
"DZANK1",0.437939728672317,5.59388632991147,6.32311885782198,1.55952443329493e-09,4.94898574988397e-09,10.8738646725407,"up"
"DYNLT2B",0.511956577522346,5.06219498085398,6.3154007090507,1.63055531538468e-09,5.16895182552347e-09,10.8305412896671,"up"
"TRIP11",0.413353021059519,7.23772703337728,6.3055004810956,1.71571167753159e-09,5.43128476070136e-09,10.7805760012553,"up"
"OR5P3",-0.410908082721857,4.42228474729815,-6.30314174470973,1.73775417594984e-09,5.49502911241452e-09,10.7680999169593,"down"
"GLS",0.385824757169683,9.10858988509535,6.30308590945537,1.73827931218953e-09,5.49502911241452e-09,10.7678046252899,"up"
"SEMA5A",-0.447504016948837,7.24273260658431,-6.30169512297737,1.75141017347017e-09,5.53460306827817e-09,10.7604498488659,"down"
"TSPYL2",-0.38816878165076,7.03782696705647,-6.29396171898217,1.82621880659542e-09,5.75892718187276e-09,10.7195739696994,"down"
"RIBC2",0.537075714409043,4.29944653381455,6.2934547366014,1.84156434451514e-09,5.80327056073943e-09,10.711837068376,"up"
"KLHL32",0.523538038997552,4.2002119202454,6.29119180550713,1.86103917147227e-09,5.86055560755164e-09,10.7014230486508,"up"
"PLA2G5",-0.378577885702118,5.26462949745965,-6.28767097997195,1.88937719604489e-09,5.94772257292543e-09,10.6863485261107,"down"
"KCNT2",0.484090644155303,5.86735888647043,6.28640806928893,1.90344966663128e-09,5.98993680334612e-09,10.6791439516896,"up"
"RYR2",0.492879878056047,5.83151495942491,6.28543127764133,1.91477211481555e-09,6.02347066459546e-09,10.6733997702537,"up"
"VNN1",-0.692238975357331,5.11772331184846,-6.28440004654237,1.95991723796351e-09,6.15905865430245e-09,10.6520200443926,"down"
"PLXNA4",0.38224712795695,5.80269716571104,6.27885859186203,1.98147090401337e-09,6.22462767310107e-09,10.639842470076,"up"
"CD200",0.388048495622152,6.72143326410863,6.2786950102642,1.98322139282929e-09,6.22796269974629e-09,10.6389796105717,"up"
"BMPR1B",0.778344394580033,5.00837511720871,6.27678271498594,2.05350968743006e-09,6.43751077810513e-09,10.6068762712811,"up"
"REXO1L2P",-0.465978686366944,5.59362969712147,-6.27186002998718,2.05773472837681e-09,6.44851981949904e-09,10.6029401113947,"down"
"HCLS1",-0.477575125743331,7.84684960914859,-6.27067014867911,2.07144593004378e-09,6.4869908740997e-09,10.5964686243187,"down"
"TGFBI",0.389894010567772,8.55513034540758,6.27040606208001,2.07393633509014e-09,6.49254099915165e-09,10.5952770607343,"up"
"CD27",0.584133400178515,5.86581892533333,6.26912648379376,2.11147062566523e-09,6.60546917876795e-09,10.5786217322831,"up"
"ANKRD42",0.404208432214833,6.10896484352032,6.26639083831193,2.11933100088039e-09,6.62776602523679e-09,10.5741213274187,"up"
"FAM90A10",-0.484621013124674,4.97751046262757,-6.25714349198892,2.22965129035513e-09,6.96794929695843e-09,10.5246142608839,"down"
"ZNF204P",0.619718969729212,5.99255693304391,6.25781830430323,2.25064881460485e-09,7.03113888487989e-09,10.5164852373413,"up"
"MAP1B",0.517202816831071,7.34698685673485,6.25346597169749,2.28048022724442e-09,7.11941358236078e-09,10.5028088822923,"up"
"LBP",-0.453592482338377,4.22552389973732,-6.25249185857108,2.28412389539333e-09,7.12586754252972e-09,10.5009603579322,"down"
"SLC4A5",0.530831006008339,5.33945331663447,6.25159992929707,2.30683313080218e-09,7.1892720908592e-09,10.491698436253,"up"
"KIR3DL3",-0.407997448609716,5.27982432436182,-6.24588484807418,2.36680592421909e-09,7.34878855845138e-09,10.4662213434261,"down"
"LAIR1",-0.38136762259002,7.3426718383837,-6.24174195764102,2.42014166868727e-09,7.50617524068665e-09,10.4444511838513,"down"
"MIR21",0.705678221047974,8.71344510051071,6.23937156415188,2.50048727762008e-09,7.75005330029591e-09,10.4141299877253,"up"
"ATP8B4",0.415049494551029,5.92896024792434,6.22913969954466,2.58973643730314e-09,8.01842709919784e-09,10.3782890482784,"up"
"PWAR6",0.594317221105316,4.39576808306606,6.22333598195782,2.70407812854437e-09,8.3581437128785e-09,10.3370489485826,"up"
"ASB14",0.63391640330801,4.23492072055971,6.223313450772,2.7128771453057e-09,8.38247514378293e-09,10.3341255947135,"up"
"GATM",0.459012047722547,6.08473628901762,6.21706433356066,2.76315308200933e-09,8.52907716437225e-09,10.3149787016598,"up"
"KLRF1",-0.490535302277999,3.24189131963937,-6.20455454203086,2.95928317217257e-09,9.1126972614483e-09,10.248124641667,"down"
"CCND1",0.389563270634869,7.86395931355277,6.20400726549739,2.96349048161867e-09,9.12254594631065e-09,10.2466158237913,"up"
"OCLN",-0.452269448991339,8.04826435628252,-6.1959143647721,3.09474137869627e-09,9.50069840570219e-09,10.2042932022514,"down"
"FKBP5",-0.899224529807086,8.4180519366188,-6.20117930181605,3.09657341007879e-09,9.50309579108023e-09,10.2060284039368,"down"
"LRRC23",0.678447124082258,6.20973024854676,6.19855768436037,3.10698638339032e-09,9.53181672624088e-09,10.2018923617318,"up"
"DYNLT5",0.620677181796172,6.43559333574999,6.19753080719815,3.11106151555369e-09,9.54108112690668e-09,10.2002758794089,"up"
"MMP12",0.731201573003804,4.22532870668783,6.19698001561113,3.14408159483948e-09,9.63907822955026e-09,10.1905780332747,"up"
"CAVIN1",-0.384126517605569,7.75410488868146,-6.19216573246688,3.1574525981371e-09,9.67678947110424e-09,10.1847021827596,"down"
"ODAD1",0.557899869535886,5.81577761006296,6.19097633049967,3.20406257349552e-09,9.81104230511537e-09,10.1710600412436,"up"
"CPE",0.585194364829889,7.8941444335112,6.19145330506114,3.20451365191966e-09,9.81104230511537e-09,10.1711394597931,"up"
"KLRG1",0.518389164582638,6.01510797331012,6.18948436252003,3.2158071478435e-09,9.83895513490799e-09,10.1671389074361,"up"
"HSPB1",0.403563069905582,8.87887445432976,6.18716777195325,3.24300576064128e-09,9.91881430377462e-09,10.1585945918156,"up"
"PCDH9",-0.382079802557059,3.92347469149757,-6.17722715718292,3.41997657198958e-09,1.04424208670577e-08,10.1067112953493,"down"
"HIVEP2",0.404685394624718,7.04282095235803,6.17544678100981,3.45265712613673e-09,1.0538647223971e-08,10.0974249803475,"up"
"CORO1A",-0.47961292960991,7.22929614626529,-6.17427699583434,3.47733883316227e-09,1.06104017518124e-08,10.0905405941136,"down"
"SNORD104",-0.589695789232355,7.95376900341156,-6.1746919872666,3.50746652683555e-09,1.06951112543407e-08,10.0829952241517,"down"
"SPN",-0.544953889269162,5.56108882987626,-6.16994776975908,3.58031967343194e-09,1.09135772648342e-08,10.0625366127468,"down"
"CYP51A1",-0.422536947536049,7.65913928270585,-6.16728246357671,3.60648543702099e-09,1.09896308851051e-08,10.0548640359903,"down"
"CFAP221",0.646432718811819,6.59240950727037,6.16722869775425,3.66535113410579e-09,1.11652424539928e-08,10.0403467271773,"up"
"SGK1",-0.409727473240206,8.51902126098618,-6.15056050104212,3.94282415943729e-09,1.19822094875538e-08,9.96781261921229,"down"
"COL6A1",0.388656195589117,8.52380909497196,6.15038930161368,3.94642185559116e-09,1.1989112902016e-08,9.96692222842433,"up"
"DUSP1",-0.644781308056746,10.4409191253119,-6.15115536402173,3.99278001296122e-09,1.21258730591812e-08,9.95680584255842,"down"
"NES",-0.430584709623503,6.49201860823461,-6.1457180602946,4.04583781965369e-09,1.22787578809966e-08,9.94263416807308,"down"
"FMN1",-0.502963387545106,5.62062576617664,-6.14024931972254,4.17774580872641e-09,1.26620851011383e-08,9.91155767619536,"down"
"TMC7",-0.480707919525889,5.79691657417441,-6.1343853331815,4.30228814567472e-09,1.30351833528972e-08,9.88273421384543,"down"
"BCAS1",0.566691610352436,5.09021272545413,6.13419418052074,4.34388914025002e-09,1.31524118275286e-08,9.87404578968085,"up"
"SFTPD",-0.675682708754428,8.32309818559261,-6.13307455875326,4.40354843670158e-09,1.3315211175993e-08,9.86136118027703,"down"
"AK9",0.500006250055715,4.72349735129766,6.13008149108759,4.40896716525919e-09,1.33226845391405e-08,9.85895777752737,"up"
"PPP1R42",0.599304094346745,3.51819348701295,6.12525728387183,4.56862181314433e-09,1.37912887521328e-08,9.82505358091483,"up"
"BIN2",-0.426057809938587,6.38679150261966,-6.12110722553372,4.61156084048379e-09,1.39069785052748e-08,9.81488075085399,"down"
"TTLL9",0.627846564689338,5.28138178666393,6.12324126284572,4.62626610749294e-09,1.39466728502313e-08,9.81296628602776,"up"
"GBP3",0.674563685005493,6.60685530573145,6.12308876096181,4.64311554958779e-09,1.39928025612744e-08,9.80965018353837,"up"
"IRAG2",0.402176880861741,6.28628389915276,6.11719183347219,4.70844053259177e-09,1.41708408344193e-08,9.79458883516202,"up"
"LOC401357",-0.378996841731506,5.59075033661895,-6.11719097055698,4.70846210226697e-09,1.41708408344193e-08,9.79458436400629,"down"
"ZFP36",-0.740600104537501,7.74808567423955,-6.11351562965684,4.90537069783806e-09,1.4753644869978e-08,9.75636755543482,"down"
"CFAP46",0.425589647852405,4.79831582219063,6.1081478610831,4.93990735465265e-09,1.48476404233426e-08,9.74775187705319,"up"
"CACNG4",-0.38129576857003,5.78509304084188,-6.10716753594196,4.96565740348306e-09,1.49200759670623e-08,9.74267784748485,"down"
"PPIL6",0.833424486900843,6.33819335980069,6.11039651764565,5.01051054545994e-09,1.50448441851555e-08,9.73605655265105,"up"
"PTPRZ1",0.87847583874098,4.79854950175897,6.10832931554236,5.07178776405524e-09,1.52237825945629e-08,9.72429331130979,"up"
"SCIMP",-0.535344650915519,6.87211064999176,-6.08274758102611,5.68776829392611e-09,1.69937584750119e-08,9.61072054874169,"down"
"CD207",0.395148581642799,4.92020163640872,6.07746397714015,5.81139807680727e-09,1.73459392579777e-08,9.58920417150942,"up"
"DNASE1L3",-0.501572714903866,4.36970614847584,-6.07759986850989,5.82643956386615e-09,1.73850957415557e-08,9.58695699260346,"down"
"CYP4X1",0.675432259097768,7.0532126593687,6.07759597090091,5.90815922506525e-09,1.76173046021817e-08,9.57452517641508,"up"
"KIF6",0.469978244558202,4.61831087747812,6.06942540573409,6.06854479877099e-09,1.807171064746e-08,9.54702766400561,"up"
"FCGR2A",-0.494389761758167,6.96177837817741,-6.0619373137975,6.32485974345598e-09,1.8816405706017e-08,9.50682040028136,"down"
"ANKRD18A",0.466313236286287,4.88999059549803,6.06068720063679,6.35285398557426e-09,1.88934713432819e-08,9.50232952313715,"up"
"TSPAN18",-0.526248552566018,7.0755275931473,-6.06009526659494,6.40580604364446e-09,1.90321697142917e-08,9.49466473928021,"down"
"SLC22A31",-0.483076892279704,6.60964924968269,-6.05912399102529,6.41408537084899e-09,1.90505078310925e-08,9.49308396109841,"down"
"CCDC141",-0.857631181660244,5.73117509874482,-6.05953973105916,6.5603430149126e-09,1.94529554600934e-08,9.47315945811931,"down"
"RASD1",-0.566038698781059,6.79645644742573,-6.0543893516853,6.62954331142682e-09,1.96517052716754e-08,9.46152835842272,"down"
"PARP14",0.388889024325962,8.82840766722578,6.05185318044015,6.65272500736971e-09,1.97139583060077e-08,9.45729492541315,"up"
"HSPB8",-0.432887163628658,7.23917069526514,-6.05144360753214,6.66710519351501e-09,1.9750097658771e-08,9.45518855962136,"down"
"MOK",0.47123503528418,5.25000553276041,6.04002016308539,7.08665756434566e-09,2.09312221624466e-08,9.39572800496307,"up"
"DHRS9",0.511414211168807,4.82777691097546,6.0349335002521,7.30420946792694e-09,2.15456306034347e-08,9.36652629720672,"up"
"SVEP1",-0.694281713724356,8.09359236045229,-6.03521480519499,7.39739963706307e-09,2.17991819161301e-08,9.3553541575276,"down"
"STARD9",-0.41060716710159,5.98702446517398,-6.02777809748447,7.55179753677485e-09,2.22251958105408e-08,9.33364978868142,"down"
"ABCA8",0.577400062004351,7.54616788918825,6.02856951541465,7.60313343355924e-09,2.23689975179984e-08,9.32796560081828,"up"
"DNER",0.666133354429557,5.39157509703666,6.02684802822982,7.71572890120646e-09,2.26707523548286e-08,9.31410569033149,"up"
"SNORD8",0.484699193618717,7.69898862389934,6.02311435912443,7.75406008959396e-09,2.27756746180565e-08,9.30803288816155,"up"
"GSTA3",0.595866192843338,4.07192864329756,6.02226788828407,7.86899790464274e-09,2.30760979746594e-08,9.2945508687461,"up"
"C7orf57",0.614869980141562,4.9306334633181,6.01973515687243,7.98614164568573e-09,2.3389279759846e-08,9.28026440497466,"up"
"UACA",0.469939710114388,7.93844678205067,5.99974884269727,8.75839660637408e-09,2.55764417694535e-08,9.18918406450299,"up"
"SFTPA1",-0.490408873848972,11.679927221009,-5.99604208641815,8.94442898380767e-09,2.60944118885464e-08,9.16882479557215,"down"
"TCTN2",0.561573332056196,6.86612201496824,5.99726170747543,8.94902979658734e-09,2.6098587741393e-08,9.16891183621704,"up"
"IFTAP",0.380541440244643,4.69328007246918,5.99342271874652,9.04399200120372e-09,2.6342374897836e-08,9.15780451705479,"up"
"CCDC17",0.818228690259901,6.15739449852306,5.99217742076985,9.32833388437045e-09,2.71268789477624e-08,9.12970672737562,"up"
"PIP",0.975202316831428,5.5884552746526,5.99042444289384,9.442754613325e-09,2.74419622176378e-08,9.11807818427588,"up"
"MSMB",1.48515251638951,4.38534011250073,5.99038590276015,9.4725872587789e-09,2.75198140766774e-08,9.11525500546215,"up"
"IQCK",0.395459715227718,6.07494153372435,5.98216339593015,9.59314474024594e-09,2.78432172059594e-08,9.10032805897808,"up"
"SLA",-0.55275072257229,6.78149070675435,-5.98010158289135,9.7841442383213e-09,2.83702527449207e-08,9.08187168477905,"down"
"CCDC103",0.542945151290878,5.4723633267945,5.97377827339283,1.01025943494824e-08,2.92561036238535e-08,9.05055768725651,"up"
"CD1E",0.520410751787502,5.56270994060122,5.97039709856128,1.02575331551568e-08,2.96857737694533e-08,9.03550962293814,"up"
"SCN7A",-0.636004538544114,8.96135762015847,-5.97118888066691,1.03124442764721e-08,2.98093980810957e-08,9.03111860730296,"down"
"TXLNB",0.378567658556423,4.52220704770597,5.95980983292376,1.07818605551742e-08,3.10905120389586e-08,8.98644327287258,"up"
"JCAD",-0.430440138264379,6.83680528019944,-5.95976847496583,1.07841882263217e-08,3.10905120389586e-08,8.98623284472198,"down"
"SNORD113-3",0.562834171422426,3.97114372318766,5.9591894755618,1.09205812202256e-08,3.14636631013575e-08,8.97480404242042,"up"
"ITGA7",0.529161119740645,5.88647716531619,5.95626116265317,1.10554332411145e-08,3.18420426673833e-08,8.96258189027014,"up"
"IFT70B",0.503105819154598,4.77374674769565,5.95351498171735,1.11869266337753e-08,3.220025587264e-08,8.95084084627362,"up"
"SNORA14A",-0.4577571408282,5.28950592126532,-5.949042284001,1.14098274468044e-08,3.28209513033912e-08,8.93129970594081,"down"
"MMP10",0.769530333508731,4.39810486550828,5.95160379476577,1.14989597284716e-08,3.30668240792341e-08,8.92554097105506,"up"
"SERPINB3",1.20096976536971,4.15299023646948,5.94405142049736,1.20466460860236e-08,3.45977532604e-08,8.88081386461092,"up"
"SRPX2",-0.494118917984945,7.05614254502674,-5.93761522733536,1.21431581653529e-08,3.48638593118308e-08,8.87082505003246,"down"
