"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SGPP2",0.0971056624923063,7.51089026983362,1.11544231195582,0.265963610898737,0.307490665746225,-6.79530380214694
"SEPTIN7P13",0.0702288917527811,6.44861162021866,1.11439014802884,0.266408182778053,0.307965270489244,-6.7964759222084
"GSDMB",0.0563392705290431,4.93640810789791,1.11380749379713,0.266657529244574,0.308214104052696,-6.79712199050045
"TAS2R10",0.0554533611697634,4.21248661501235,1.11347782899737,0.266798680680309,0.308337833571606,-6.79748738699641
"CIITA",0.073006767463565,6.57986584514887,1.11335802695693,0.266849988728322,0.30835771320204,-6.79762014766077
"BNC1",-0.073655651123179,4.60835061198299,-1.11317719302356,0.266927448070456,0.308407802939936,-6.79782051512294
"ZNF826P",0.0565783540157394,5.44929742772908,1.11264951910619,0.267153563686435,0.308624948542778,-6.79840500411037
"PASK",0.0461918715637957,5.6232390675087,1.11257930771823,0.267183660241602,0.308624948542778,-6.79848275457407
"C21orf62-AS1",-0.0483137789012451,4.15022554770676,-1.11208781455231,0.267394407654264,0.308828926878155,-6.79902688697102
"MMRN1",0.139486192969983,8.05273999469379,1.10933332948008,0.268598133415886,0.310179553482313,-6.80205396539505
"PIP4P2",-0.0482409477140253,6.85734314567757,-1.10895453634428,0.268740632468694,0.310278978625441,-6.80249015669198
"TMEM45B",-0.0979415052763351,6.45692734344974,-1.108940210416,0.268752868224292,0.310278978625441,-6.80250063040515
"PRMT6",0.0433718511990602,5.45688496403754,1.1077269650453,0.269269339061346,0.310835558535959,-6.80384438130822
"AREG",0.1761504250424,7.72644016400724,1.10483176443539,0.270545672101521,0.312269043976745,-6.8070088955464
"TMEM178A",0.0670628565581231,7.74454768571262,1.10244792707207,0.271551177386828,0.313389608725339,-6.80965118594064
"MIR34B",0.058792943099983,3.68148600034134,1.10217470119943,0.271669639936503,0.313486306913328,-6.80995098119409
"HSPB7",-0.062054123949812,4.5627169313565,-1.10120209061624,0.272091624014223,0.313933176711663,-6.81101757563122
"DNAAF2",0.0545246138812825,5.63403063105664,1.09951310069688,0.272825495196794,0.314739734856988,-6.81286756232329
"PRR4",-0.0618251889141019,4.87204765147555,-1.09834824146773,0.273332424018776,0.31528431303314,-6.81414182226786
"SNORD115-41",-0.0579365364473099,2.35054978291706,-1.09765157638268,0.27363591176898,0.315594116380068,-6.81490327848334
"EFL1",-0.0531373078313218,4.89260170281221,-1.09502538208045,0.274782044420119,0.316875569337027,-6.81776942079971
"CD80",-0.0870394686664966,5.50851464981284,-1.09383332459727,0.275304966321322,0.317438107449441,-6.81906671503337
"MED4",0.0603195054271861,7.11358030689054,1.09335957106139,0.27551075243651,0.317634877936558,-6.81958391493283
"RBP1",0.0537554004493801,5.76974043680431,1.09320107686949,0.275580154762242,0.31767438215038,-6.81975641337971
"BIVM",0.0415305368171914,6.17216094342195,1.09273768335443,0.275783137031358,0.317867840629846,-6.82026060970919
"NEK7",0.0455093713192891,9.09413651113084,1.09222427258121,0.276008148518829,0.318086637445345,-6.82081898068518
"RPL41",-0.0459574179787925,9.35597527910181,-1.09171985448994,0.276229341603715,0.318300978516338,-6.82136731887141
"RPF2",0.0629034603518699,6.77625594999832,1.09078779759453,0.276638379462048,0.318731692202928,-6.82237987196519
"OR52N5",-0.0813323223356792,3.55096852675657,-1.09064067848732,0.276702981406005,0.31876550138783,-6.82253961875443
"THAP5",-0.0435547337243634,6.11954820455144,-1.08772049304573,0.277987416836503,0.320204387261921,-6.82570604527849
"ZNF552",0.0552128853798237,5.10489896807985,1.08748550409039,0.27809095353215,0.32028284215085,-6.82596048455687
"DACT3",0.0530731702730938,6.19715259765348,1.08625877008478,0.278631884761961,0.32086496881071,-6.82728787444527
"ZNRF2P1",0.0604425034816245,8.60024814199497,1.0857986137097,0.278834977649644,0.321057951213758,-6.82778540555025
"GEMIN8",0.0552984884783196,5.29219613946017,1.08470014171992,0.279320205122901,0.321575700307672,-6.82897225485911
"TCN1",0.0841761266618866,3.69901754545271,1.08439436340168,0.279456123182878,0.321691215902266,-6.82930174005543
"SNORD115-7",0.0674999097353775,3.07317504525162,1.08302033219253,0.28006334436057,0.322349165673318,-6.83078491631546
"SIGLEC17P",-0.0585614853044856,4.84503137229313,-1.08221128052873,0.280421747121543,0.32272059772478,-6.83165696284641
"NSRP1",0.0667062336649478,6.78445692651171,1.08009506825298,0.281360693941607,0.323759963589929,-6.83393490211931
"SLC25A30",-0.0595763813701158,6.23948242227205,-1.07907792594507,0.281812755902593,0.3242388809004,-6.83502820869468
"PLEKHA7",-0.046446290792181,6.29739956012166,-1.07745321555777,0.28253587639099,0.325029502284126,-6.83677246571019
"THUMPD3-AS1",-0.0765989200015511,4.15843330859026,-1.07684590623508,0.282806500562426,0.325299436588409,-6.83742379377754
"POLR1A",-0.0490817288103402,7.03044845865408,-1.07430245561477,0.283941814125601,0.326563788514128,-6.84014765286047
"SAMSN1",-0.10104812388978,6.05578622178639,-1.07238651620119,0.284808220308488,0.327518585577339,-6.84218672746548
"RNASE1",-0.0582526152010967,9.38317776238416,-1.07197355411373,0.284984082297643,0.32767914130141,-6.84263615861416
"OSMR",-0.0639209135125878,9.0285456933459,-1.07052994980942,0.285631454743567,0.328381737326626,-6.84417601480898
"PIK3IP1",-0.0657439402654507,7.52440816853391,-1.07003484314666,0.285853711651,0.328595474511976,-6.84470365997748
"STS",0.0499658966510319,6.52209075346425,1.06798282902006,0.286776130276807,0.329613907174245,-6.84688795941976
"HS3ST6",0.0554258805438028,6.2570529936713,1.06705548135862,0.287193653794955,0.330051839832235,-6.84787372915146
"GIMAP2",-0.0815699454340306,6.81177164150419,-1.06673533064926,0.287338140734924,0.330175918960911,-6.84821361807083
"TXNDC9",-0.0485238508369772,5.30285850853103,-1.06548487159631,0.287901738124469,0.330772372406033,-6.84954135406043
"ELN",-0.0817936486395148,7.97400164044949,-1.06542194425785,0.287930380581294,0.330772372406033,-6.84960788321896
"DLD",0.0621627394207867,8.43073038072144,1.06489071832053,0.288169911601398,0.331005484790782,-6.85017157429604
"CDKN3",0.04906997203227,3.68613089226491,1.06426015942424,0.288454702429969,0.331290518885843,-6.85084002980294
"MYBL1",0.0741114634249076,4.79002239132596,1.06369501417248,0.288710111655869,0.331541740058518,-6.85143880753609
"LSP1P4",-0.0651854525649913,6.0130833923875,-1.06205534717517,0.289452004143422,0.33235148202447,-6.85317427279732
"RDX",0.0617443751788578,8.20782344121132,1.06045924327833,0.290175427062815,0.33313981410475,-6.85486108630332
"RAB40AL",-0.0555450056085398,5.75412067229881,-1.05967020533208,0.290533505364351,0.333443604950339,-6.85569403990654
"LGALS7B",0.0641740716644179,5.97099310263286,1.05966788407705,0.290534559229379,0.333443604950339,-6.85569648945147
"ZNF26",0.0480759748354291,5.86329421158374,1.05961487359101,0.290558627043294,0.333443604950339,-6.8557524282481
"DRD1",0.0454677918246915,4.19083154127765,1.05955114319242,0.290587563699117,0.333443604950339,-6.85581967546327
"CIT",-0.0686005150769633,5.51569651661278,-1.05906842185156,0.290806805743966,0.333652833849136,-6.85632890476123
"EREG",0.114856373568313,6.20834364036877,1.05856855769291,0.291048590928333,0.333887870902558,-6.85684199366355
"HYCC1",0.0572250847528366,7.40378396492009,1.05610429042268,0.292155509549818,0.335115194346601,-6.85945077506047
"KIF19",0.0508194246694904,5.21574749480339,1.05529128975599,0.292526169936267,0.335497793022173,-6.86030552772547
"ASIC3",-0.0599760753468246,6.95918577200868,-1.05424461669751,0.293003833608422,0.336003000970795,-6.86140499433299
"ARFGAP3",0.0497582729580524,7.11953761460091,1.05414812338325,0.293047896196974,0.336010910528451,-6.8615063003743
"RPL23P8",-0.0497015228062017,5.03093158441087,-1.05293066135459,0.293604221410059,0.336606107756574,-6.86278369686059
"SYCN",-0.0585619815226019,6.61026191702893,-1.0506403785243,0.294652710305695,0.337765329513604,-6.86518277047449
"URB1-AS1",-0.0518991655141106,6.07211233623574,-1.0498900600934,0.294996754252163,0.338116842696983,-6.86596760587562
"WDR3",-0.0706587301428971,5.904931103744,-1.0478864995486,0.295916776056656,0.339128352431009,-6.86806061807909
"UBE2D1",0.0425988321969522,7.7220128934785,1.0461139021091,0.296732352463903,0.340019923780247,-6.86990905763866
"CD40LG",0.074095048899093,3.52717419832802,1.04580039556277,0.296876755050725,0.340130278443627,-6.87023565559788
"XCR1",-0.0638684975674479,4.8349664200741,-1.04574147432724,0.296903899732011,0.340130278443627,-6.87029702645534
"SYNE1",0.0732515397481066,7.96697169238983,1.04422231323401,0.297604345959696,0.340889508655975,-6.87187816468223
"RMDN2",-0.0502579441640902,5.95102443692368,-1.04322456703512,0.298064985889469,0.341373896304369,-6.8729153784823
"ANKRD20A12P",-0.103100024254273,5.04946363538265,-1.04154702959623,0.298851495553251,0.342231332653191,-6.8746463673922
"JAK2",0.069230464988923,7.1650224498113,1.04086457409882,0.29915645708948,0.342537174334599,-6.8753648202604
"ZNF763",0.0488030237935808,5.13013765668423,1.03984797296856,0.299627450981792,0.343033023214687,-6.87641826119704
"ZNF702P",0.051700517840632,4.18510958374485,1.03904993992301,0.299997530599791,0.343413227925134,-6.87724449987361
"ZFX",0.0592509236390644,7.31823453388478,1.03876976234957,0.300127532850239,0.343518549753008,-6.87753443114924
"BCAT1",-0.0969108334426494,7.36472507155841,-1.0366697021235,0.301111838498414,0.344601535679008,-6.87969660553557
"PACS1",0.0535446648815077,6.96101981298051,1.03609237990418,0.301371744929553,0.344832752174316,-6.88030111759911
"RPS26",-0.0678645728345,7.6779735458806,-1.03605281568331,0.301390156805823,0.344832752174316,-6.88034194850435
"UTP14A",0.0546802693845274,6.26586905609215,1.03593893922888,0.301443155342005,0.344849749139196,-6.88045946220455
"ZNF730",-0.0806298855075047,4.48252430144917,-1.03518675964177,0.30179412462025,0.345207575998441,-6.88123461147906
"SCN2B",0.0480548729482759,4.60848002375793,1.03363568731704,0.302516439319109,0.345990022502728,-6.88283353662822
"TAOK3",-0.0513607058259478,7.52243044742667,-1.03087666879277,0.303805470902147,0.347420346879118,-6.88567050761092
"INTS12",-0.0427430713123762,5.89034977834662,-1.03059652081852,0.303936563128922,0.347526301662904,-6.88595815110786
"SIPA1L2",-0.052329204084911,7.15805732500619,-1.03018038019283,0.304131361509265,0.347705063151905,-6.88638528298467
"LDHC",0.0613224203752583,3.32357909840359,1.0295566187809,0.304423505042196,0.347995057413895,-6.88702519964311
"TPST1",-0.0484771151402361,6.5442639044494,-1.0288469473121,0.304756113382636,0.348331228962378,-6.88775278491169
"FBXL20",-0.0477823273939091,6.67213087651077,-1.02591139566499,0.306134526011171,0.349862501537985,-6.89075716155636
"CEBPZ",-0.0565682409405941,6.07228032252969,-1.02305386960482,0.307480293275067,0.351356083354384,-6.8936735219079
"SCD5",0.0527339462806617,5.67184020044138,1.02248028652716,0.307750899986417,0.351620862729331,-6.89425794429007
"APC",0.0537027028237036,6.22905837273736,1.02210844970603,0.307926411051397,0.351776937366146,-6.89463663457505
"ZNF304",-0.0453771242609804,5.79393431974736,-1.02199218991033,0.307981300640367,0.35179519129369,-6.89475500921864
"MIR600HG",0.065645725881712,5.34255281932424,1.02128441984313,0.308315599904742,0.352132559214094,-6.89547536654811
"NPY1R",-0.1000795349709,4.3387031293831,-1.020682303283,0.308610846657017,0.352425244995086,-6.89607711604975
"DYNLT4",-0.044700382916119,5.09231977637649,-1.01668586382394,0.310493511034648,0.354530415921224,-6.90014367260079
"LOC399975",-0.066010650363292,3.39293431051165,-1.01531596571004,0.311144277857981,0.355228616758936,-6.90153031708283
"PRKAB2",-0.0438926669225648,6.53838520455428,-1.01417479470153,0.311687079855623,0.355803395072562,-6.90268402515902
"APCDD1",0.0620589565005467,6.82582131321018,1.0128917417341,0.312298119061221,0.356455913954362,-6.90397963990167
"CELSR2",0.0442432300999771,5.73830237113027,1.01068229117885,0.313352206588053,0.357613897975585,-6.90620691626456
"UBB",0.0466103382873087,9.49481931987604,1.01017111071997,0.313596416846252,0.357847432122551,-6.90672153496154
"SERTAD2",0.0465274195216088,6.25323557820843,1.00932564047195,0.314000606809072,0.358263438435237,-6.90757212614297
"ANAPC1",0.0446264374373566,6.46015882627182,1.00914260434764,0.314088155456793,0.358318108957081,-6.907756178042
"H2BC7",-0.0837786970946581,4.58440780954115,-1.00872101847416,0.314292767117177,0.358506296682614,-6.90817703210688
"ANO3",0.0714716447587112,4.49165918950807,1.00836574492648,0.314459917771329,0.358651711438197,-6.90853698088003
"TMEM30B",-0.0537818259549461,7.47547707388026,-1.00822779975577,0.314525961221242,0.358681788017312,-6.90867556402688
"GSPT1",0.0438047607339964,8.92423433768114,1.00749332642962,0.31487775668702,0.359037684223401,-6.90941311810575
"SNORA70E",0.0468373670540858,4.78222313882342,1.00630757515401,0.315446253231552,0.359640551761218,-6.91060271984474
"LCK",-0.0541876237805985,5.88999381529079,-1.00598118989785,0.315602854486263,0.359773724298361,-6.91092992150092
"C22orf15",0.050431289253722,4.61394068737021,1.005519361703,0.31582452979144,0.359981035532578,-6.91139272530984
"PLPPR3",-0.0524498984345003,5.69756387913135,-1.00417308797925,0.31647132221804,0.360672787617963,-6.9127406422004
"LOC642846",0.0516452561944432,5.84695573376976,1.00356781386831,0.31676240013399,0.360959019361155,-6.91334607233112
"TTR",-0.0649345742019474,4.30981133730406,-1.00255980367428,0.317247547419476,0.361466298200313,-6.91435354007276
"DNA2",-0.0497271837307416,4.59970289275631,-1.00154526769213,0.317736330809436,0.361977591588724,-6.91536651774358
"TRAFD1",-0.0426016460896275,7.07166510925226,-1.00047111316806,0.318254378792517,0.362522091301896,-6.91643791545995
"FXYD5",0.0463435488138808,7.87299772713958,0.999992608719678,0.31848533336623,0.362739468249444,-6.91691482526727
"TRIM24",-0.0464970506542262,7.42681567485513,-0.999453299218477,0.318745768558632,0.362990363211814,-6.91745206665764
"ETS1",-0.0560871272550258,8.74077906217424,-0.998437979525955,0.319236452413866,0.363503371067225,-6.91846271404946
"MED7",-0.0415156201089673,6.28236027395775,-0.997453409280886,0.319712750973291,0.363999871747831,-6.91944178193944
"SNORA29",-0.0695376781806054,4.61541072795003,-0.997342262320261,0.319766549147345,0.364015282150737,-6.91955224765323
"SNORD115-25",0.0932350183325084,3.06615341125213,0.996835116906545,0.32002044429608,0.364258446038129,-6.92004754660315
"DPH6",0.0493476521552161,6.08939925896468,0.996699701848302,0.320077682926021,0.364277735565729,-6.92019063074242
"COQ10B",-0.0477853042918968,7.80623063530223,-0.995963589650391,0.320434360300835,0.364637766076759,-6.92092145658796
"NEMP2",-0.0408971063741932,5.60422313712857,-0.995280012145383,0.3207658166657,0.364969009372589,-6.92159964613446
"TCEAL8",0.049755649881698,6.24314907039343,0.994825474245852,0.32098634007519,0.365173965096237,-6.92205034608928
"TFRC",0.0943724956911005,9.1413050546976,0.994318149584427,0.321241538702564,0.365386102528545,-6.92254392288504
"ATIC",-0.0434115111366138,6.98483424496695,-0.99427480395061,0.321253636655171,0.365386102528545,-6.92259609357938
"HSPB3",0.0503637895590292,3.48586196049322,0.991825630689543,0.322444244305187,0.366694139970214,-6.92501974634444
"NOL11",0.0431404109317146,6.5319565506513,0.991413877035157,0.322644692960895,0.366875948818948,-6.92542662816113
"CYP2B7P",-0.123045808815498,8.72844206093333,-0.989654698993554,0.323520154536132,0.36782516563898,-6.927144321012
"LCOR",0.045578672984564,6.14939944756122,0.989261688902205,0.323693746601873,0.367976255881747,-6.92755062844193
"FCRL3",0.0651766603758261,4.61424424539334,0.988807433915032,0.323915452561669,0.368181997310794,-6.927998349567
"MRC1",-0.113931319667481,9.89060765941663,-0.988376404040409,0.324141560011671,0.368392689385986,-6.92840677163761
"SNORD45A",-0.0756684125752987,8.78585213253854,-0.987948745844736,0.324335050748163,0.368566263676992,-6.92884389106753
"RESF1",0.0670754554406674,7.45851958631326,0.985270257928765,0.325645232219813,0.370008614364626,-6.93147767948664
"KYNU",0.0789074828349987,6.32731651571106,0.982299674147953,0.327104219166388,0.371619658894611,-6.93438845085341
"VN1R1",-0.0524589267741145,3.68785364717098,-0.980310586577425,0.328080824032507,0.372682338243233,-6.93633544000706
"MIR30C2",-0.10128766078311,5.4598949171188,-0.979197988610068,0.328640607147149,0.373271322766002,-6.93740952626428
"LRRC4",0.0577704006433821,5.47269961394174,0.978829607741298,0.328810404105766,0.373417267117225,-6.9377812790752
"SFMBT2",0.05157252862743,6.51351230643159,0.974936823336307,0.330733168991422,0.375553702694228,-6.94157137000349
"FBXO48",0.0432817372248877,4.1080555412194,0.973854607031078,0.33126900777963,0.376114918916945,-6.94262237863051
"C6orf52",0.046532330934749,4.34012552434314,0.972947579368643,0.331718540590885,0.376578016760698,-6.94350235959548
"RAB13",0.0376378735545915,7.42481717856496,0.972196036693628,0.332091314085792,0.376953869510313,-6.94423087649726
"TCEAL9",-0.0527774448761651,5.75092492027197,-0.97187989059782,0.3322482074901,0.377083517271372,-6.94453716982911
"LGR6",0.0453510847910277,4.91569081317308,0.971769263347002,0.332303119719874,0.377083517271372,-6.94464432604344
"ASPHD2",-0.0484323117792842,5.41324856314473,-0.971713791645149,0.33233065652232,0.377083517271372,-6.94469805271753
"POU5F1P3",-0.0507925264843063,6.35019371171151,-0.971257285244418,0.33255732803233,0.377293362120755,-6.94514008293693
"DDX18",0.0542507455691243,8.36902078194578,0.970727506922051,0.332820507689217,0.377544568383716,-6.94565280354824
"FBXW10B",-0.0449298160186915,3.9472498748243,-0.968024233283506,0.334165529864719,0.379022777005009,-6.94826472173674
"GXYLT1",0.0422925273312886,6.38816001831611,0.966692134949221,0.334829616180625,0.379728369278604,-6.9495491479801
"OR8G5",-0.0489544465658547,3.05985659797752,-0.966091895883111,0.33512913101375,0.380020377962538,-6.95012733334567
"UBE2F",0.0457086340228345,7.36882230294748,0.965630687032327,0.335359388874331,0.380233789166395,-6.95057135490228
"PLXNC1",-0.068098067522639,7.39764449184702,-0.964605075754266,0.335871791607998,0.38076700538281,-6.95155799288111
"HTRA4",0.0775433010837956,6.01827032130475,0.964147854176597,0.336101976529128,0.380980186785336,-6.95199582106708
"TRAV12-2",0.0455593763414432,4.60858903284785,0.963715111673872,0.336316835163438,0.381175944178594,-6.9524132962748
"UXS1",-0.0415584125989961,7.98579498656499,-0.963434371036453,0.336457304145141,0.38128735106245,-6.95268294081208
"FOXE1",-0.0444257329971682,5.10459719032601,-0.9602046516831,0.338076032732303,0.383073745072409,-6.95577940746618
"FUZ",0.0433921542821913,6.17672309852335,0.959985436250007,0.338186085340905,0.383150425760291,-6.95598920499441
"EPHA2",0.0564514264822584,6.46831912225612,0.959892000809182,0.338232999728948,0.38315556328147,-6.95607861184413
"LIF",-0.083620124286357,4.5849813130243,-0.95966700424487,0.338350608960597,0.383208183057781,-6.95628896170341
"SNORA22",-0.0951018719747037,7.9499996461264,-0.959650780237689,0.338364221363816,0.383208183057781,-6.95629867431634
"GPR162",-0.0630402591329995,5.6507172699348,-0.959200517753533,0.338580327574309,0.383404902504926,-6.95674001260121
"PSMA5",-0.058399447100145,7.15210177089477,-0.958901642286203,0.338730522309134,0.383526944545634,-6.95702573956973
"TIMD4",0.0708759231749063,3.72322829646137,0.956746342444448,0.339814906306371,0.384706557465051,-6.95908360787791
"SLAMF1",0.057909595590651,4.42692878675271,0.955911887708227,0.340235342208219,0.385059948884103,-6.95987910818525
"IRAK4",0.0448835557682425,6.86918250206749,0.955893073851518,0.340244825346216,0.385059948884103,-6.95989703583367
"APOBEC3G",-0.0600351087970274,4.95846438624297,-0.955810808303465,0.340286293358938,0.385059948884103,-6.95997542223575
"ARHGAP39",0.0404002512644404,4.90230981554629,0.955758162604202,0.340312832455785,0.385059948884103,-6.96002558197329
"ZNF781",0.053988138787854,4.02985383879675,0.95563356123212,0.340375650276538,0.385059948884103,-6.9601442886828
"PCSK1",0.0689350471404371,4.06875089511105,0.955619771662907,0.340382602752102,0.385059948884103,-6.96015742494999
"PRDX5",0.0598401906564998,8.8547003591033,0.95399561869058,0.341202115266176,0.385938736909983,-6.96170331693398
"FKBP11",0.0628747771410403,6.08524293892222,0.953547247736272,0.341428577501242,0.386146581084404,-6.96212962371967
"CD99",0.0444133691841024,9.36564056492752,0.951217624814814,0.342606777786083,0.387430628888552,-6.96434140937704
"PNPLA8",0.0534178179149079,6.97048983224188,0.950983418464138,0.342725371663983,0.387516268786152,-6.9645634724015
"TAF4B",0.049137131067007,4.75454952179084,0.950635042211947,0.342901826068377,0.387667301423558,-6.96489368547275
"GTF2H1",0.0372555204252762,6.91382546636201,0.949631052526862,0.343410679207093,0.388186860026453,-6.96584465961038
"FHL1",0.0712513317440173,8.30466700118476,0.949558910482804,0.343447261735604,0.388186860026453,-6.96591295384398
"TRAT1",0.0752261225038469,4.54198569241808,0.947309864658526,0.344590298504788,0.389430111097723,-6.96803805826045
"PSCA",-0.0452031705283336,5.08918653336139,-0.947072100241245,0.344709831753427,0.38951650904671,-6.96826398174976
"NAV3",-0.0723633443626426,5.80633144758533,-0.945729969005277,0.345392698598718,0.390239363662961,-6.96953005532119
"SERPINB1",-0.0553842985155093,9.13958114330256,-0.945517968173806,0.345500387327008,0.390312258131136,-6.96973015340959
"FBXO45",-0.0501217738250315,5.79905114711502,-0.943449639809904,0.346554308183122,0.391453960555174,-6.97167771653028
"FKBP10",-0.0550964135165257,6.90472154053398,-0.942320111096217,0.347130731364635,0.392056082731751,-6.97273950946899
"SNORD46",0.0561692190451772,8.12692198106945,0.940502918895757,0.348059373113241,0.393055807184213,-6.97444508161947
"GARS1-DT",0.055422973263112,6.08312983244925,0.937744902679871,0.349471841769518,0.394601588789585,-6.97702745172127
"LCP1",0.0720098231101147,9.63207143764239,0.936850143286531,0.349931154344055,0.395070874928147,-6.97786329764696
